dataset	method	prune	mean_n_seqs	mean_sobs	sd_sobs	cv_sobs	mean_shannon	sd_shannon	cv_shannon	mean_invsimpson	sd_invsimpson	cv_invsimpson
bioethanol	pc	1	3688	114.92557894736842	70.930158137691	0.6171833876092487	1.9011452842105263	1.0520289273301666	0.553365876909841	4.944669778947368	5.017509773925547	1.014731013037171
bioethanol	pc	2	3650	92.05273684210526	54.65621929226013	0.5937489874528117	1.8601862947368422	1.029157770649016	0.5532552161903813	4.842521115789474	4.8444738087211	1.0004032389090176
bioethanol	pc	3	3620	81.07157894736842	46.605943331976256	0.5748740056269631	1.8340949684210526	1.0102772703957812	0.5508314933471058	4.766068978947368	4.708990817790877	0.9880240589448838
bioethanol	pc	4	3569	71.91873684210526	40.31153438868876	0.5605150501626738	1.8074059368421054	0.9898998774469601	0.5476909515836328	4.6853669263157895	4.570336801354452	0.975449067966212
bioethanol	pc	5	3537	64.77821052631579	35.6893494446872	0.5509468254018626	1.782372410526316	0.9717354912816628	0.5451921750711567	4.6071767368421055	4.43125129940534	0.9618149145375852
bioethanol	pc	6	3505	58.898526315789475	31.622040992455812	0.5368901901367029	1.7590753684210527	0.9539299779904458	0.5422905664620238	4.532476010526316	4.300385031187465	0.9487937765583673
bioethanol	pc	7	3445	54.07421052631579	28.466446937259366	0.5264329642576264	1.7370130210526316	0.9358781895303216	0.5387859378067175	4.454753589473684	4.143187778476928	0.9300599225660949
bioethanol	pc	8	3384	49.467894736842105	25.661041375144674	0.5187413273125033	1.7140673263157895	0.9181083871281843	0.5356314615141539	4.382019115789474	4.018348051370429	0.9170083345577728
bioethanol	pc	9	3360	45.56852631578948	23.011460602963627	0.5049858414005846	1.6921732	0.9011922111223011	0.5325649946012034	4.310973157894737	3.887575287949454	0.9017860110843164
bioethanol	pc	10	3297	42.288526315789476	21.18978913917262	0.50107655634386306	1.6718272421052631	0.887213762343349	0.5306850731933984	4.250648242105263	3.7841667727729806	0.8902563931986893
bioethanol	pc	11	3257	39.49536842105263	19.267178950309447	0.48783388332793115	1.6529289894736843	0.8709540894286321	0.526915611605285	4.185078421052632	3.660660704785297	0.8746934552936207
human	pc	1	10523	357.3519795918367	129.8003602625742	0.3632283229851718	3.805857985714286	0.48613059992190494	0.12773219645784226	23.90367854897959	11.10647215493973	0.464634434075999
human	pc	2	10371	257.8322448979592	81.11598799147775	0.31460761637312107	3.7455707959183675	0.4714006803258734	0.12585549867047482	23.40598868979592	10.784088622968481	0.46074057224807236
human	pc	3	10273	218.20408163265307	67.93163819582729	0.31132157422330126	3.7157953530612247	0.46451880512640736	0.1250119452202118	23.155000230612245	10.62196633528979	0.4587331561002076
human	pc	4	10180	190.42102040816326	59.77454385802675	0.3139072762550129	3.6912439040816327	0.45927556425710486	0.12442297940519616	22.945977336734693	10.486340634672205	0.4570012634800438
human	pc	5	10105	175.12544897959182	56.0556191249644	0.3200883678048233	3.675407955102041	0.4564691184634234	0.12419549721814498	22.80866815510204	10.399932470828405	0.4559640396408704
human	pc	6	10015	163.17102040816326	53.164805552808026	0.32582259656046286	3.661385420408163	0.45403134773332426	0.12400534103910586	22.686525891836734	10.329783558653514	0.45532681415846343
human	pc	7	9925	153.9418163265306	51.14999022449754	0.3322683299773582	3.6491135653061226	0.45199005883209853	0.12386297404646031	22.57328612653061	10.261195207078032	0.4545725044001434
human	pc	8	9897	146.303693877551	49.35437720519887	0.3373419761124149	3.63808863877551	0.45054884386173655	0.12384218434363932	22.475473763265306	10.210873448467543	0.45431182256796515
human	pc	9	9825	139.88367346938776	47.960328186216145	0.34285865531485216	3.6278527897959183	0.449020245993396	0.12377024978972624	22.378784946938776	10.148032599921713	0.4534666481662525
human	pc	10	9771	134.40281632653063	46.48348720400751	0.34585203252792135	3.618283687755102	0.44756854038204263	0.12369636518460175	22.287745330612246	10.091618696104293	0.4527877785037072
human	pc	11	9711	129.47548979591838	45.113438408252975	0.34843226682796563	3.6094756020408165	0.4461790913864252	0.12361327255797301	22.20547098979592	10.038849973834445	0.45208903600592837
lake	pc	1	15347	1868.8559615384615	781.5406170350506	0.41819200255095007	4.738608846153846	0.8273118345005125	0.17458960242561716	35.12368405769231	23.576194813588288	0.6712335407317546
lake	pc	2	13060	633.9959615384615	283.00707818529713	0.4463862474747458	4.248668384615384	0.7299754465483728	0.17181276119163502	28.668877442307693	15.963130129955928	0.5568104353607708
lake	pc	3	12766	553.1111538461538	239.31747030821003	0.4326751840820326	4.205369153846154	0.7160272303503488	0.17026501221551105	28.118646192307693	15.262135797005685	0.5427763375457559
lake	pc	4	12502	485.2855769230769	202.9734306423367	0.4182556422329242	4.162672807692307	0.701362929960618	0.16848860392403453	27.53950748076923	14.520649398935737	0.5272661251867148
lake	pc	5	12266	434.04923076923075	178.00790547377775	0.4101099434234881	4.125970480769231	0.6905098470940885	0.16735695282176433	27.08688078846154	13.998861449173797	0.5168133443824594
lake	pc	6	12061	394.2776923076923	158.51986603547033	0.4020513184696289	4.093939346153846	0.679571438105415	0.16599450569385094	26.665590865384615	13.505324593640992	0.5064701045560798
lake	pc	7	11863	362.82134615384615	142.84849740854057	0.3937158023441347	4.065806480769231	0.6707345379111193	0.16496961699569615	26.289968923076923	13.108212505021637	0.49860129326799824
lake	pc	8	11667	335.7755769230769	130.94667387031961	0.38998272319346883	4.039171846153846	0.6642624011343706	0.16445509783568388	25.96738823076923	12.774096225705387	0.4919284185295589
lake	pc	9	11499	312.9453846153846	121.273591623813	0.38752318323166957	4.014225942307692	0.6589202974067832	0.1641462904372503	25.6589245	12.500928051723099	0.48719610409715725
lake	pc	10	11400	294.41173076923076	112.02051424034435	0.3804893030167659	3.9935029230769232	0.6540715498492724	0.16378391663860906	25.39838457692308	12.255134655552189	0.4825163040757789
lake	pc	11	11260	276.7517307692308	104.88661021707232	0.37899170467892007	3.971020826923077	0.6484788583006016	0.16330280967150498	25.111259076923076	12.019216261607308	0.4786385352000455
marine	pc	1	133516	10106.04	1754.9688777107513	0.17365544542775915	4.792092857142857	0.5201221221881223	0.10853757172356414	17.964379	8.526398685607932	0.4746280784661652
marine	pc	2	127023	1963.9814285714285	666.404227963493	0.33931289688835076	4.277137142857143	0.4889746146963828	0.114322874942875	15.755001	7.256167510388272	0.46056280862110205
marine	pc	3	126405	1530.6785714285716	512.5498276729971	0.33485137718668	4.235677285714286	0.48172876502506207	0.1137312246732757	15.572802428571428	7.131865181632734	0.45796928422773137
marine	pc	4	125871	1259.8228571428572	408.65729418484165	0.32437678985411683	4.20088	0.47515924506246665	0.11310945446250945	15.418188285714287	7.027523621696828	0.4557943833263585
marine	pc	5	125419	1087.4114285714286	343.1224093249411	0.31554055834755507	4.172964142857143	0.46993479560694695	0.11261414656805371	15.292347142857142	6.941497197337387	0.453919671878471
marine	pc	6	125114	961.8628571428571	288.9143529210855	0.3003695909199408	4.148927571428572	0.46396461267459366	0.11182759994888027	15.177584428571429	6.857190657333751	0.45179723358515855
marine	pc	7	124802	864.6671428571428	252.4383527196482	0.2919485894716774	4.126678142857143	0.460552181609362	0.11160361086229384	15.075209428571428	6.792624392023376	0.4505824230308597
marine	pc	8	124522	790.2285714285714	222.53586350882645	0.281609488133955	4.10743	0.45722144662442654	0.11131570023699164	14.983355	6.732968552160729	0.44936321352332165
marine	pc	9	124170	726.8314285714285	203.44747851542846	0.2799101284259269	4.088544571428572	0.4554628840424714	0.11139976000881137	14.899023428571429	6.680820590191969	0.44840661015274
marine	pc	10	123909	677.9957142857143	186.61762169894737	0.2752489695241714	4.072260428571429	0.45316853500430976	0.1112818158251445	14.819647999999999	6.634962926532018	0.4477139353466438
marine	pc	11	123519	633.7128571428572	176.26472654450615	0.27814604762669504	4.056005142857143	0.4534615563071207	0.1118000447079542	14.750042857142857	6.5983525591035335	0.4473446364196979
mice	pc	1	1804	160.52876436781608	30.733913416867352	0.19145424521207552	3.480118522988506	0.4276037516216674	0.12287045650803534	17.925347048850576	5.872901752363597	0.3276311324047801
mice	pc	2	1728	106.71373563218391	24.11524191529246	0.22598067411314124	3.327797933908046	0.4237515575223132	0.1273369254799298	16.86111303448276	5.508821152011256	0.32671752693580397
mice	pc	3	1702	97.676091954023	24.91343027995717	0.2550617022196603	3.2963542816091955	0.42582318223036725	0.12918004129777316	16.645270379310343	5.443600383654914	0.3270358642188939
mice	pc	4	1666	88.39244252873563	25.34357382775132	0.2867165235253267	3.259427025862069	0.42785282439502886	0.13126626888720366	16.392882132183907	5.374805079220562	0.32787431983472176
mice	pc	5	1642	80.86040229885057	25.33724259041476	0.31334549260305783	3.2244940229885057	0.42860334645314585	0.13292111673877763	16.138725074712642	5.300593556007976	0.3284394232796828
mice	pc	6	1624	74.83057471264368	25.1353450169518	0.33589672554933386	3.1936865316091954	0.42867953038676654	0.13422717794747652	15.915006462643678	5.229022519445314	0.3285592457482866
mice	pc	7	1608	69.75247126436781	25.016149808153045	0.35864177074586656	3.1648995833333333	0.42968992878846696	0.13576731819589336	15.70799327586207	5.170236656580067	0.329146859549844
mice	pc	8	1580	65.3153448275862	24.71617046772588	0.3784129216950395	3.1374322155172414	0.4305285774878596	0.13722322839630882	15.50633608045977	5.1193696433924565	0.33014695520778786
mice	pc	9	1573	61.56738505747126	24.42160543196041	0.39666465303282883	3.1115877298850574	0.4308620914671788	0.13847017306598483	15.305603804597702	5.05253253021412	0.3301099776734305
mice	pc	10	1519	58.197155172413794	23.7960761957914	0.4088872750788865	3.0876366954022987	0.4301302255678015	0.13930726571824162	15.129377252873564	4.987625091408684	0.329664929894016
mice	pc	11	1509	55.408074712643675	23.398676383785766	0.42229722842989126	3.0660090718390807	0.43079020281113767	0.14050519509804885	14.96747858045977	4.934867754351337	0.3297060174713641
peromyscus	pc	1	4464	390.63828828828827	147.25301835383934	0.37695490372712176	4.0171367387387384	1.0130629791511998	0.2521853362326102	26.2568049009009	21.186420234563293	0.8068925489801831
peromyscus	pc	2	4373	319.8969369369369	131.37303781628026	0.4106730094829841	3.9329863873873876	1.0182011638480981	0.2588875382618527	25.321343657657657	19.823662577629115	0.7828835169903814
peromyscus	pc	3	4281	266.80846846846845	112.69082737696894	0.422366006685754	3.854035936936937	1.0237410439614667	0.2656283077565444	24.400117810810812	18.264587998712237	0.7485450742627093
peromyscus	pc	4	4191	227.4826126126126	97.73413648271159	0.4296334359810882	3.784629972972973	1.0267715018460575	0.27130036732216883	23.59706272972973	17.115507671380186	0.7253236501260181
peromyscus	pc	5	4107	204.868018018018	88.95458997631444	0.43420437624622765	3.7379395315315316	1.0272694571795375	0.27482238503698814	23.078983315315316	16.520937690184393	0.7158433915596718
peromyscus	pc	6	4032	186.57126126126127	82.77385666673788	0.4436581288413289	3.694243342342342	1.0289134466106153	0.2785180485588236	22.582078891891893	15.941937677131374	0.7059552733586161
peromyscus	pc	7	3960	172.51324324324324	77.52137267949415	0.44936476308771967	3.6570046846846846	1.0306736550746884	0.2818354757353983	22.151470954954956	15.44782584777218	0.6973724624962989
peromyscus	pc	8	3876	160.49045045045045	73.4647353049857	0.45775144314687477	3.6218176036036036	1.0305851529656898	0.28454915894723337	21.770616036036035	15.103529155912662	0.6937575459928369
peromyscus	pc	9	3828	150.29126126126127	69.84054646923971	0.46470131319099955	3.5883633873873872	1.0297409676807001	0.28696674681836865	21.377000126126127	14.70982773440254	0.6881146862334893
peromyscus	pc	10	3774	141.23774774774773	66.07166574237519	0.46780458337795044	3.557821900900901	1.0263292146321361	0.2884712172838815	21.024830783783784	14.385412586172365	0.6842106238147548
peromyscus	pc	11	3704	133.6154954954955	63.1314190722055	0.47248576101215606	3.5294555945945945	1.023069929067167	0.2898662135412644	20.697213855855857	14.084293981319213	0.6804922671915258
rainforest	pc	1	4932	1188.9553623188406	327.00928232274146	0.2750391584802389	5.666725202898551	0.6893311605153425	0.12164541879721767	112.74392392753623	85.58787301852922	0.7591351270826712
rainforest	pc	2	4429	745.029420289855	238.6229697715628	0.32028664006144364	5.3074320434782605	0.6647981067804687	0.12525795927945388	90.46129279710145	64.429526329971	0.7122330926054977
rainforest	pc	3	4145	535.3124637681159	176.71801181881125	0.33012123531530757	5.078015101449275	0.6218079377873739	0.12245098239465824	77.72247784057971	51.982362480127634	0.6688201910745967
rainforest	pc	4	3941	408.80710144927536	143.8261589671349	0.3518191304829395	4.899156971014492	0.5940982140419894	0.12126539679314798	69.0536571884058	43.97624689768689	0.636841677736231
rainforest	pc	5	3817	342.7689855072464	126.0083791815277	0.3676189635274449	4.784494579710145	0.577044397890879	0.12060717977150213	63.89318215942029	39.3488865048183	0.6158542300591422
rainforest	pc	6	3687	296.3521739130435	113.1742050852366	0.3818909225158729	4.6896487246376815	0.5626156630380648	0.11996968132864408	59.89255015942029	35.85381174683639	0.5986355840818555
rainforest	pc	7	3585	261.1949275362319	102.48034171062771	0.3923519598075352	4.606845652173913	0.550617597911302	0.11952160751282659	56.60735176811594	33.25133932246091	0.5874031955896886
rainforest	pc	8	3501	233.22101449275362	93.21171327468844	0.3996711594682845	4.531860014492754	0.5368470601455013	0.11846064495122982	53.693517811594205	30.848553945373595	0.574530319537238
rainforest	pc	9	3437	210.35985507246377	85.9840470924139	0.40874741553132615	4.462836028985508	0.5257946265307276	0.11781625475723591	51.087625869565215	28.63504546483155	0.5605084397137841
rainforest	pc	10	3356	191.69797101449277	79.51299878154792	0.4147826832008387	4.3997190289855075	0.5165829458605272	0.11741271259761366	48.83993637681159	26.929785158168126	0.5513886207876788
rainforest	pc	11	3296	175.45579710144926	74.03389222681963	0.42195181606916604	4.3389933913043475	0.5101731889555978	0.11757869693418324	46.791835507246375	25.472781723269645	0.5443851784639828
rice	pc	1	2776	1098.412857142857	345.8269034923991	0.31484236664158205	6.117507893877551	0.7621110727822565	0.12457868236589986	288.72813113061227	232.37701229991902	0.8048298286348772
rice	pc	2	2128	761.8574285714286	257.67313527659803	0.3382170017817706	5.798365906122449	0.7571289657373133	0.13057626545055853	227.05251569183673	167.3435766230688	0.7370258643167518
rice	pc	3	1766	645.3544081632654	222.2223914880944	0.3443416341116482	5.67786446122449	0.7481853230108337	0.13177231124842312	213.65182626938775	156.3302334229775	0.731705579833729
rice	pc	4	1472	548.2268571428572	190.2534922647587	0.34703424282474066	5.556651353061224	0.7356022970425482	0.13238230191233724	200.00303297959184	145.25605333103582	0.7262692528560686
rice	pc	5	1244	474.3593469387755	164.55364841823652	0.346896607983304	5.449570930612245	0.7222331708244224	0.13253028174518713	188.6281196102041	135.98520400475158	0.7209169252482718
rice	pc	6	1099	423.16285714285715	147.49397544661625	0.3485513271237395	5.360168395918367	0.7133597140693629	0.13308531773228774	178.55764952244897	127.88594441612314	0.7162165539149574
